id,name,price,original_price,discount_rate,rating_average,review_count,quantity_sold,brand,category,url_key
276669192,"10 Túi Bọc Hoa Quả GreenHome, Ổi Bưởi Xoài Na Mướp (Có Nút Cài), Sử Dụng 3-5 Năm, Nhiều Kích Thước",25000,25000,0,0.0,0,55,Greenhome,Nhà Cửa - Đời Sống,10-tui-boc-hoa-qua-greenhome-oi-buoi-xoai-na-muop-co-nut-cai-su-dung-3-5-nam-nhieu-kich-thuoc-p276669192
276314483,Giá Đỡ Vòi Hoa Sen Dán Tường Đế Góc Nghiêng 120º Móc Treo Vòi Xịt Nhà Tắm Siêu Dính Hamart,49000,90000,46,4.8,9,68,GUANG MING,Nhà Cửa - Đời Sống,gia-do-voi-hoa-sen-dan-tuong-de-goc-nghieng-120-moc-treo-voi-xit-nha-tam-sieu-dinh-hamart-p276314483
263488400,Nồi cơm điện tử áp suất kép Cuckoo CRP-ST1010FG (1.8L) - Hàng Chính Hãng,5339000,7990000,33,5.0,1,7,Cuckoo,Điện Gia Dụng,noi-com-dien-tu-ap-suat-kep-cuckoo-crp-st1010fg-1-8l-hang-chinh-hang-p263488400
199607832,Combo 4 Quần Lót Ren Miley Lingerie Màu Trắng Đen - FLS03,216000,216000,0,0.0,0,1,Miley Lingerie,Quần ôm,combo-4-quan-lot-ren-miley-lingerie-mau-trang-den-fls03-p199607832
252684838,Quần lót sexy nữ ren hoa hở đáy gợi cảm quyến rũ,32000,32000,0,0.0,0,5,OEM,Thời trang nữ,quan-lot-sexy-nu-ren-hoa-ho-day-goi-cam-quyen-ru-p252684838
19582921,Combo 10 Quần Lót Giấy Nữ,62000,62000,0,0.0,0,40,OEM,Thời Trang,combo-10-quan-lot-giay-nu-p19582921
19944544,Tã Dán Moony Natural Bông Organic S58 (58 Miếng),279000,279000,0,5.0,2,49,Moony,Đồ Chơi - Mẹ & Bé,ta-dan-moony-natural-bong-organic-s58-58-mieng-p19944544
271128220,"Áo lót nữ nâng ngực trơn, mỏng, có gọng Vicci AV.06 (phiên bản nâng cấp của AV.04) cúp chéo, dây vai có thể tháo rời, mềm mại, thoải mái tuyệt đối",138000,198000,30,4.5,6,35,VICCI,Thời trang nữ,ao-lot-nu-nang-nguc-tron-mong-co-gong-vicci-av-06-phien-ban-nang-cap-cua-av-04-cup-cheo-day-vai-co-the-thao-roi-mem-mai-thoai-mai-tuyet-doi-p271128220
275732939,"Đồ Chơi Duka Xe điều khiển từ xa 2.4G - Ông hoàng trình diễn, DK81273",650000,650000,0,0.0,0,0,WINKA,Unknown,do-choi-duka-xe-dieu-khien-tu-xa-2-4g-ong-hoang-trinh-dien-dk81273-p275732939
275386116,"Set quà gấu bông và hoa kèm túi đựng cute - Combo gấu bông, hoa, đèn, túi, thiệp tặng sinh nhật - Quà tặng gấu bông dễ thương.",165000,165000,0,5.0,2,2,ZooZoo,"Búp bê, Thú bông",set-qua-gau-bong-va-hoa-kem-tui-dung-cute-combo-gau-bong-hoa-den-tui-thiep-tang-sinh-nhat-qua-tang-gau-bong-de-thuong-p275386116
278971261,Sách Oan Hồn Người Cá,101400,169000,40,0.0,0,24,No Brand,Truyện kinh dị,sach-oan-hon-nguoi-ca-p278971261
277381902,Sách Tiếng gọi chân trời - Nguyễn Ngọc Tư,66000,95000,31,5.0,40,672,No Brand,Root,sach-tieng-goi-chan-troi-nguyen-ngoc-tu-p277381902
203811788,Quần Lót Cotton Nữ Màu Viền Ren - FCS,79000,79000,0,4.6,5,46,Miley Lingerie,Thời trang nữ,quan-lot-cotton-nu-mau-vien-ren-fcs-p203811788
278804222,Kẹo Đậu Phộng Mix Hạt Bí Xanh VietTin Mart,43400,63000,31,0.0,0,1,VietTin Mart,Bách Hóa Online,keo-dau-phong-mix-hat-bi-xanh-viettin-mart-p278804222
43042490,Trà Hoa Cúc Điều Hòa Huyết Áp Thanh Nhiệt Cơ Thể (Hôp 50 Túi Lọc X 2g) - Nguyên Thái Trang – Thảo Dược Thiên Nhiên - Tốt Cho Sức Khỏe,75000,75000,0,5.0,1,21,Nguyên Thái Trang,Bách Hóa Online,tra-hoa-cuc-dieu-hoa-huyet-ap-thanh-nhiet-hop-50-tui-loc-x-2g-nguyen-thai-trang-thao-duoc-thien-nhien-tot-cho-suc-khoe-p43042490
201058957,|Mã QL08| Combo 5 Quần Lót Ren Nữ - Quần Chip Nữ Cạp Và Viền Su Mát Lạnh Co Giãn Thoải Mái - Mẫu Mới  - Quần Lót Nữ Cao Cấp,199000,199000,0,5.0,1,8,HT SYS,Quần lót không đường may,ma-ql08-combo-5-quan-lot-ren-nu-quan-chip-nu-cap-va-vien-su-mat-lanh-co-gian-thoai-mai-mau-moi-quan-lot-nu-cao-cap-p201058957
276231113,Sách Lộ Trình Học Tiếng Anh Cho Người Mất Gốc - The English Journey,152460,198000,23,5.0,18,172,No Brand,Sách học tiếng anh - khác,sach-lo-trinh-hoc-tieng-anh-cho-nguoi-mat-goc-the-english-journey-p276231113
199020135,"Đầm xòe kate nhập họa tiết kẻ sọc cổ tròn buộc nơ eo sang trọng, nhiều size, form dáng đẹp thích hợp mặc đi làm, đi tiệc",250000,250000,0,0.0,0,1,OEM,Thời trang nữ,dam-xoe-kate-nhap-hoa-tiet-ke-soc-co-tron-buoc-no-eo-sang-trong-nhieu-size-form-dang-dep-thich-hop-mac-di-lam-di-tiec-p199020135
196856218,Hạt Dưa Thái Sơn không nhuộm màu rang củi ngon đặc biệt bì vàng 500g HD0.5MV,95000,95000,0,4.8,6,0,ThaiSon Group,Unknown,hat-dua-thai-son-khong-nhuom-mau-rang-cui-ngon-dac-biet-bi-vang-500g-hd0-5mv-p196856218
68002281,Lịch Sử Cà Phê,210500,289000,27,4.6,61,277,No Brand,Sách tiếng Việt,lich-su-ca-phe-p68002281
274819445,Bàn phím có dây HP 125 (266C9AA) - Hàng chính hãng,229000,249000,8,5.0,1,13,HP,Thiết Bị Số - Phụ Kiện Số,ban-phim-co-day-hp-125-266c9aa-hang-chinh-hang-p274819445
275306179,"Ga chống thấm Cotton LoveMama cao cấp không sột soạt, mềm mại, thoáng mát loại 1",301000,350000,14,4.5,2,5,LoveMama,Nhà Cửa - Đời Sống,ga-chong-tham-cotton-lovemama-cao-cap-khong-sot-soat-mem-mai-thoang-mat-loai-1-p275306179
188383690,Hạt Cat's eye thức ăn khô cho mèo mọi lứa tuổi,168000,168000,0,5.0,11,73,Cat's Eyes,Bách Hóa Online,hat-cho-meo-cateye-p188383690
279093815,"Máy lọc không khí Philips AC0650/10 -Lọc hạt mịn, Nhỏ gọn, Tiết kiệm điện, Dành cho phòng 44m² - Hàng chính hãng",3825000,4250000,10,0.0,0,0,Philips,Máy lọc không khí,may-loc-khong-khi-philips-ac0650-10-loc-hat-min-nho-gon-tiet-kiem-dien-danh-cho-phong-44m-hang-chinh-hang-p279093815
162113222,Nước uống đóng chai UniAqua - Thùng 24 chai 350ml,99000,119000,17,4.7,3,28,Habeco,Bách Hóa Online,nuoc-uong-dong-chai-uniaqua-thung-24-lon-350ml-p162113222
276331262,Ốp lưng trong suốt sạc từ tính dành cho iPhone 16 / 16 Plus / 16 Pro / 16 Pro Max - Hàng chính hãng,169000,199000,15,5.0,3,28,Photodesign VN,Thiết Bị Số - Phụ Kiện Số,op-lung-trong-suot-sac-tu-tinh-danh-cho-iphone-16-16-plus-16-pro-16-pro-max-hang-chinh-hang-p276331262
275875006,Sách Tăng Tốc Bán Hàng Bằng SPIN,94600,139000,32,4.5,46,135,No Brand,Sách tiếng Việt,sach-tang-toc-ban-hang-bang-spin-p275875006
2791865,"Dầu gội cốt bồ kết đánh bay gàu, mọc tóc, dưỡng tóc đen mượt Wonmom 250ml",187000,220000,15,4.7,32,443,Wonmom,Root,dau-goi-cot-bo-ket-danh-bay-gau-moc-toc-duong-toc-den-muot-wonmom-250ml-p2791865
278636575,"Mua 1 tặng 2 GECKO thuốc đuổi thằn lằn, tắc kè trong nhà 120g, an toàn và không có hóa chất",69000,69000,0,1.0,1,18,OEM,Nhà Cửa - Đời Sống,mua-1-tang-2-gecko-thuoc-duoi-than-lan-tac-ke-trong-nha-120g-an-toan-va-khong-co-hoa-chat-p278636575
278843300,"Lò vi sóng Toshiba MW2-MM20P(BK) - Dung tích 20 lít, 5 mức công suất, Kết hợp chống thấm 3 lớp, Kháng khuẩn bên trong lò - Hàng chính hãng",1277000,1890000,32,0.0,0,5,Toshiba,Điện Gia Dụng,lo-vi-song-toshiba-mw2-mm20p-bk-dung-tich-20-lit-5-muc-cong-suat-ket-hop-chong-tham-3-lop-khang-khuan-ben-trong-lo-hang-chinh-hang-p278843300
277231276,Ốp lưng cho Samsung A04 - A04S - A05 - A05S - Bốn Lá May Mắn - Hàng Chính Hãng,42000,60000,30,5.0,1,0,OLSG,Root,op-lung-cho-samsung-a04-a04s-a05-a05s-bon-la-may-man-hang-chinh-hang-p277231276
103061380,"️ Nam châm bi,Bucky Bars Bi và thanh nam châm xếp hình sáng tạo ()",146000,146000,0,0.0,0,6,OEM,Nhà Cửa - Đời Sống,nam-cham-bi-bucky-bars-bi-va-thanh-nam-cham-xep-hinh-sang-tao-p103061380
37949789,Quạt trần Panasonic F-56XPG 4 cánh có điều khiển - Hàng chính hãng,2770000,2770000,0,4.6,5,13,Panasonic,Điện Gia Dụng,quat-tran-panasonic-f-56xpg-4-canh-co-dieu-khien-hang-chinh-hang-p37949789
279082275,VÀI NGÓN NGHỀ NGOẠI GIAO – Vũ Khoan – Lightbooks – NXB CTQG Sự thật,111000,111000,0,5.0,1,9,No Brand,Kiến Thức Bách Khoa,vai-ngon-nghe-ngoai-giao-vu-khoan-lightbooks-nxb-ctqg-su-that-p279082275
5329363,"Gạo Mầm Vibigaba Cho Người Tiểu Đường, Giảm Cân - Hộp 1kg",74000,74000,0,4.5,66,5083,Hạt Ngọc Trời,Bách Hóa Online,gao-mam-vibigaba-cho-nguoi-tieu-duong-giam-can-hop-1kg-p5329363
20575366,"Váy ngủ lụa, váy ngủ 2 dây, váy ngủ mặc nhà, váy lụa phối ren",217000,217000,0,5.0,1,3,OEM,Thời trang nữ,vay-ngu-lua-vay-ngu-2-day-vay-ngu-mac-nha-vay-lua-phoi-ren-p20575366
75655835,"Chuột không dây A2 Pro, chuột máy tính không tạo tiếng ồn, sạc được pin, hiệu ứng đèn Led RGB- Hàng nhập khẩu",62800,62800,0,4.5,40,240,Zealot ,Chuột Văn Phòng Không Dây,chuot-khong-day-a2-pro-chuot-may-tinh-khong-tao-tieng-on-sac-duoc-pin-hieu-ung-den-led-rgb-hang-nhap-khau-p75655835
121010169,Áo len nữ mỏng tay lỡ al32,220000,220000,0,0.0,0,0,Haint Boutique,Thời trang nữ,ao-len-nu-mong-tay-lo-al32-p121010169
276109994,Máy xay ăn dặm 0.3L Bear GR-B03V8 - Hàng chính hãng,413000,750000,45,5.0,1,19,Bear,Điện Gia Dụng,may-xay-an-dam-0-3l-bear-gr-b03v8-hang-chinh-hang-p276109994
195300846,Cáp Sạc ANKER Powerline+ II USB-C To USB-C Phiên Bản Marvel - A9547 / A9549 - Hàng Chính Hãng,210000,350000,40,5.0,116,733,ANKER,Root,cap-sac-anker-powerline-ii-usb-c-to-usb-c-phien-ban-marvel-a9547-a9549-hang-chinh-hang-p195300846
95082970,"Sữa bột Enfagrow A2 Neuropro 3 350g giúp dễ tiêu hóa, hấp thu cho trẻ từ 1-6 tuổi",299000,299000,0,4.8,105,1167,Enfa,Đồ Chơi - Mẹ & Bé,sua-bot-enfagrow-a2-neuropro-3-350g-giu-p-de-tieu-ho-a-ha-p-thu-cho-tre-tu-1-6-tuoi-p95082970
276857117,"Bộ ghile nữ chất linen mềm mịn kèm quần dài ống suông, vô cùng sang chảnh, quý phái Bv10",520000,520000,0,0.0,0,0,Haint Boutique,Thời trang nữ,bo-ghile-nu-chat-linen-mem-min-kem-quan-dai-ong-suong-vo-cung-sang-chanh-quy-phai-bv10-p276857117
278672535,Thùng 48 hộp sữa tươi tiệt trùng Dalatmilk ít đường 110ml,299000,354000,16,0.0,0,11,Dalatmilk,Root,thung-48-hop-sua-tuoi-tiet-trung-dalatmilk-it-duong-110ml-p278672535
277811686,"Quạt Để Bàn Tích Điện Mini 5 Cấp Độ Gió Teement, Dung Lượng Pin Lớn 2000mah Không Tiếng Ồn , Tặng Kèm Cáp Sạc - Hàng Chính Hãng",250000,250000,0,4.0,2,7,TEEMENT,Điện Gia Dụng,quat-de-ban-tich-dien-mini-5-cap-do-gio-teement-dung-luong-pin-lon-2000mah-khong-tieng-on-tang-kem-cap-sac-hang-chinh-hang-p277811686
130043751,"Bộ cốc sạc nhanh kèm cáp C to C Baseus Super Si Quick Charger 1C 25W Sets（PD/ QC3.0 Quick charger, With Cable) dùng cho sam sung S20, S21- Hàng chính hãng",485000,580000,16,5.0,7,37,Baseus,Thiết Bị Số - Phụ Kiện Số,bo-coc-sac-nhanh-kem-cap-c-to-c-baseus-super-si-quick-charger-1c-25w-sets-pd-qc3-0-quick-charger-with-cable-dung-cho-sam-sung-s20-s21-hang-chinh-hang-p130043751
275006070,"Sách Giáo dục giới tính cho con trai - Lời khuyên thiết thực về tuổi dậy thì, giới tính và các mối quan hệ",64800,90000,28,4.6,10,250,No Brand,Root,sach-giao-duc-gioi-tinh-cho-con-trai-loi-khuyen-thiet-thuc-ve-tuoi-day-thi-gioi-tinh-va-cac-moi-quan-he-p275006070
66968527,Áo Khoác Nỉ Nữ Lazy Puppy Bền Bỉ Trẻ Trung,298450,298450,0,0.0,0,0,OEM,Thời trang nữ,ao-khoac-ni-nu-lazy-puppy-ben-bi-tre-trung-p66968527
181915295,Sách Ngôi Làng Cổ Mộ (Tái Bản),132000,199000,34,4.8,76,344,No Brand,Root,sach-ngoi-lang-co-mo-tai-ban-p181915295
52674338,Kính cường lực full màn hình Hoco G5 cho iPhone 11 6.1inch - Hàng chính hãng,24000,63774,62,4.3,12,83,Hoco,Thiết Bị Số - Phụ Kiện Số,kinh-cuong-luc-full-man-hinh-hoco-g5-cho-iphone-11-6-1inch-hang-chinh-hang-p52674338
38608951,Bộ Đồ Bơi Nữ Hai Mảnh Tay Dài Thun Co Giãn HMAT062 MayHomes,148000,155555,5,4.6,9,47,MAYHOMES,Thời Trang,bo-do-boi-nu-hai-manh-tay-dai-thun-co-gian-hmat062-mayhomes-p38608951
163170428,Chảo chống dính Inox liền khối Elmich Trimax Cz EL383,582000,1236000,53,4.6,20,111,Elmich,Chảo chiên trứng,chao-chong-dinh-inox-lien-khoi-elmich-trimax-cz-el383-p163170428
184095048,Combo 2 Thùng Bia Trúc Bạch - Thùng 24 lon 330ml,970000,1090000,11,3.0,2,19,Habeco,Bách Hóa Online,combo-2-thung-bia-truc-bach-thung-24-lon-330ml-p184095048
77242442,Đầm váy nữ Haint Boutique thiết kế dáng xòe 2 dây bèo nữ tính Da87,299000,299000,0,0.0,0,0,Haint Boutique,Thời trang nữ,dam-vay-nu-haint-boutique-thiet-ke-dang-xoe-2-day-beo-nu-tinh-da87-p77242442
176200473,Sữa bột Bledina Bledilait  số 1 – 900g (Từ 0-6 tháng),521000,521000,0,0.0,0,0,Blédine,Unknown,sua-bot-bledina-bledilait-phap-so-1-900g-tu-0-6-thang-p176200473
15345936,Thiết bị chuyển đổi USB 2.0 ra LAN RJ45 (Trắng),40900,40900,0,4.5,2,30,OEM,Thiết Bị Số - Phụ Kiện Số,thiet-bi-chuyen-doi-usb-2-0-ra-lan-rj45-trang-p15345936
196856119,Sách Boxset Taiko - Trăm năm một giấc cơ đồ (Trọn bộ 2 tập),459000,680000,33,4.8,57,381,No Brand,Sách tiếng Việt,sach-boxset-taiko-tram-nam-mot-giac-co-do-tron-bo-2-tap-p196856119
279055608,"Bộ 50 và 100 viên nén ươm hạt xơ dừa hữu cơ trồng rau, dâu tây, thủy canh (loại lớn cao 60mm)",45000,45000,0,0.0,0,1,OEM,Dụng cụ ngoài trời khác,bo-50-va-100-vien-nen-uom-hat-xo-dua-huu-co-trong-rau-dau-tay-thuy-canh-loai-lon-cao-60mm-p279055608
54381617,COMBO 3 ÁO LÓT MỎNG KHÔNG GỌNG 2127 (MÀU GIAO NGẪU NHIÊN),152760,201000,24,5.0,11,37,OEM,Thời trang nữ,combo-3-ao-lot-mong-khong-gong-2127-mau-giao-ngau-nhien-p54381617
276048061,"Đai đi xe máy cho bé phản quang, thoáng khí sử dụng khóa 2 cấp bền chắc, chống bui bẩn An Toàn Dây Yếm Chở Trẻ Em Ngồi Trước Sau Cho Bé Trai Gái",200000,200000,0,5.0,2,13,LuckyJQR,Đồ Chơi - Mẹ & Bé,dai-di-xe-may-cho-be-phan-quang-thoang-khi-su-dung-khoa-2-cap-ben-chac-chong-bui-ban-an-toan-day-yem-cho-tre-em-ngoi-truoc-sau-cho-be-trai-gai-p276048061
188636197,MÁY CẮT TỈA HÀNG RÀO 20V 450MM INGCO CHTLI20018 - HÀNG CHÍNH HÃNG,1213000,1213000,0,0.0,0,1,iNGCO,Nhà Cửa - Đời Sống,may-cat-tia-hang-rao-20v-450mm-ingco-chtli20018-hang-chinh-hang-p188636197
276295471,Set 12 miếng silicon bọc cạnh góc bàn bảo vệ bé không bị thương khi va đập ,46000,65000,29,5.0,2,30,PEAFLO,Đồ Chơi - Mẹ & Bé,set-12-mieng-silicon-boc-canh-goc-ban-bao-ve-be-khong-bi-thuong-khi-va-dap-p276295471
186312553,500g cà phê Arabica Cầu Đất dạng bột,249000,249000,0,4.6,17,145,LeeLong Coffee,Bách Hóa Online,500g-ca-phe-arabica-cau-dat-dang-bot-p186312553
278872225,Sách Đàn Hương Hình,177000,260000,32,4.6,16,178,No Brand,Root,sach-dan-huong-hinh-p278872225
159380734,Ốp Lưng Classic Hybrid Case dành cho iPhone 13 / 13 Pro / 13 Pro Max Phiên bản nâng cấp Bảo Vệ Camera  - Hàng Chính Hãng,246000,246000,0,4.7,15,47,ESR,Thiết Bị Số - Phụ Kiện Số,op-lung-classic-hybrid-case-danh-cho-iphone-13-13-pro-13-pro-max-phien-ban-nang-cap-bao-ve-camera-hang-chinh-hang-p159380734
278457851,"Gạo Basmati 1509 Ấn Độ Túi 5kg Chính Hãng – Hạt Dài, Tơi Xốp, Thơm Tự Nhiên, Ít Đường, Nhẹ bụng, Giàu giá trị dinh dưỡng, Phù Hợp Ăn kiêng, Eat Clean",283600,283600,0,0.0,0,0,Sức Khỏe Xanh,Unknown,gao-basmati-1509-an-do-chinh-hang-hat-dai-toi-xop-thom-tu-nhien-it-duong-nhe-bung-giau-gia-tri-dinh-duong-phu-hop-an-kieng-eat-clean-p278457851
186558014,Combo 10 Móc Dán Tường Treo Đồ Đa Năng Siêu Chịu Lực,20000,20000,0,4.7,426,3167,NAVIVU,Miếng dán đa năng,combo-10-moc-dan-tuong-treo-do-da-nang-sieu-chiu-luc-p186558014
277526597,Giá đỡ tản nhiệt laptop mini eXtreme GL1201 nâng cao laptop với 2 mức độ cao - Hàng chính hãng,62000,62000,0,4.8,5,30,EXTREME,Thiết Bị Số - Phụ Kiện Số,gia-do-tan-nhiet-laptop-mini-extreme-gl1201-nang-cao-laptop-voi-2-muc-do-cao-hang-chinh-hang-p277526597
277348694,Đất nặn tự khô 24- 36 màu Mideer đất sét tạo hình mô hình AIRY FUN CLAY,525000,525000,0,5.0,1,3,Mideer,Đồ Chơi - Mẹ & Bé,dat-nan-tu-kho-24-36-mau-mideer-dat-set-tao-hinh-mo-hinh-airy-fun-clay-p277348694
277719812,Ghế ngồi ô tô trẻ em Reebaby S64 FX Multi Grow 360 - cho bé từ 0-36kg (từ sơ sinh - 12 tuổi),2430000,3043636,20,0.0,0,7,Reebaby,Đồ Chơi - Mẹ & Bé,ghe-ngoi-o-to-tre-em-reebaby-s64-fx-multi-grow-360-cho-be-tu-0-36kg-tu-so-sinh-12-tuoi-p277719812
276123712,"Khăn Ướt Lau Bếp LET-GREEN | Sạch Nhanh Ố Dầu, Kháng Khuẩn Hiệu Quả | 30 Tờ/Bao",36100,38000,5,4.8,5,54,Let-green,Nhà Cửa - Đời Sống,combo-khan-uot-lau-o-dau-nha-bep-let-green-30-to-bao-p276123712
275405607,Combo 5 xí ngầu chơi cờ PaKaSa - Hàng chính hãng,19000,30000,37,0.0,0,31,PaKaSa,Đồ Chơi - Mẹ & Bé,combo-5-xi-ngau-choi-co-pakasa-hang-chinh-hang-p275405607
755382,Bàn Vây Lớn Có Cờ Liên Hiệp Thành BVLCC,152000,152000,0,3.6,17,168,Liên Hiệp Thành,Đồ Chơi - Mẹ & Bé,ban-vay-lon-co-co-lien-hiep-thanh-bvlcc-p755382
61852618,ÁO REN GỌNG NHỰA MÚT VỪA NÂNG 2161,182000,182000,0,0.0,0,0,OEM,Thời Trang,ao-ren-gong-nhua-mut-vua-nang-2161-p61852618
277509683,"Gối cho bé 0-10 tuổi Katina House,vải Tencel mềm mát, gòn lông vũ êm ái, thấm hút tốt",109000,109000,0,0.0,0,0,KATINA HOUSE,Gối cho bé,goi-cho-be-0-10-tuoi-katina-house-vai-tencel-mem-mat-gon-long-vu-em-ai-tham-hut-tot-p277509683
275624534,"Ngô Nếp sấy giòn 500g, bắp nếp sấy thơm ngon đậm vị",51999,57000,9,0.0,0,22,Ngũ cốc Mẹ Tôm,Bách Hóa Online,ngo-nep-say-gion-500g-bap-nep-say-thom-ngon-dam-vi-p275624534
278700674,"ÁO CROPTOP NỮ TẬP GYM,YOGA,ĐI CHƠI HÀNG QUẢNG CHÂU",166000,175000,5,0.0,0,0,OEM,Thời trang nữ,ao-croptop-nu-tap-gym-yoga-di-choi-hang-quang-chau-p278700674
279225739,Apple AirTag (2nd Generation) - Hàng chính hãng,790000,890000,11,0.0,0,1,Apple,Thiết Bị Định Vị GPS,apple-airtag-2nd-generation-hang-chinh-hang-p279225739
188513963,Linh kiện máy xay sinh tố công nghiệp của Osako Os-1800 1800W-hàng chính hãng,99000,99000,0,5.0,1,9,Osako,Điện Gia Dụng,linh-kien-may-xay-sinh-to-cong-nghiep-cua-osako-os-1800-1800w-hang-chinh-hang-p188513963
197382510,Hạt đậu gà không biến đổi gen Ấn độ/Canada size 9mm up_Chickpeas non GMO from India/Canada,28500,30000,5,5.0,21,233,Hân's Farm,Bách Hóa Online,hat-dau-ga-an-do_chickpeas_india-p197382510
278681178,Chảo inox 304 đáy Impact Elmich EL2830/2831/2832/2833 - Hàng chính hãng,355000,755000,53,0.0,0,9,Elmich,Chảo chiên,chao-inox-304-day-impact-elmich-el-283x-size-20-24-26cm-hang-chinh-hang-p278681178
56343693,"Đầm Hoa Dễ Thương Phong Cách Retro DN077 MayHomes, Thời Trang, Dịu Dàng",113000,119000,5,3.9,16,59,MAYHOMES,Thời Trang,dam-hoa-de-thuong-phong-cach-retro-dn077-mayhomes-thoi-trang-diu-dang-p56343693
170497245,Máy sấy tóc Panasonic EH-ND11 - Hàng chính hãng,429000,429000,0,4.5,7,25,Panasonic,Điện Gia Dụng,may-say-toc-panasonic-eh-nd11-hang-chinh-hang-p170497245
278023135,Nồi hấp đa năng Bluestone MPB-7238 - Hàng chính hãng,1799000,1890000,5,0.0,0,0,Bluestone,Điện Gia Dụng,noi-hap-da-nang-bluestone-mpb-7238-hang-chinh-hang-p278023135
192971105,Đầm ngủ WANNABE DNS55 váy ngủ lụa dáng ngắn cut out lưng eo mông thắt nơ xinh phía sau rất sexy quyến rũ gợi cảm,450000,450000,0,0.0,0,0,Wannabe,Thời trang nữ,dam-ngu-phi-lua-cao-cap-wannabe-dns55-dang-ngan-sexy-quyen-ru-goi-cam-p192971105
213887412,Bàn Cờ Tỷ Phú Lớn - Liên Hiệp Thành BTPL,162400,171000,5,0.0,0,2,Liên Hiệp Thành,Đồ Chơi - Mẹ & Bé,ban-co-ty-phu-lon-lien-hiep-thanh-btpl-p213887412
73104628,"Máy lọc không khí, khử mùi, kết nối Wifi BOHMANN B501 - Hàng chính hãng",1690000,1690000,0,4.7,156,436,BOHMANN,Điện Gia Dụng,may-loc-khong-khi-khu-mui-ket-noi-wifi-bohmann-b501-hang-chinh-hang-p73104628
275319712,"Đài Radio chất liệu gỗ bắt sóng khỏe, điều khiển từ xa, nghe nhạc Bluetooth, USB, điện 220V NNS 8093BT-Hàng Chính Hãng",450000,450000,0,4.0,1,17,NNS,Thiết Bị Số - Phụ Kiện Số,dai-radio-chat-lieu-go-bat-song-khoe-dieu-khien-tu-xa-nghe-nhac-bluetooth-usb-dien-220v-nns-8093bt-hang-chinh-hang-p275319712
197529564,"Đèn Ngủ Oval Thông Minh Kèm Remote, 10 Cấp Độ Sáng, Hẹn Giờ Tắt - Chính Hãng NAVIVU",107000,107000,0,5.0,12,117,NAVIVU,Đèn ngủ treo tường,den-ngu-oval-thong-minh-kem-remote-10-cap-do-sang-hen-gio-tat-chinh-hang-navivu-p197529564
200962888,"Máy sấy tóc Panasonic EH-ND37-K645 - Sấy nhanh với hiệu quả tương đương 2000W - Chế độ chăm sóc da đầu, bảo vệ nhiệt - Hàng Chính hãng",665000,665000,0,5.0,4,42,Panasonic,Máy sấy tóc,may-say-toc-panasonic-eh-nd37-k645-say-nhanh-voi-hieu-qua-tuong-duong-2000w-che-do-cham-soc-da-dau-bao-ve-nhiet-hang-chinh-hang-bao-hanh-12-thang-p200962888
146635396,"Áo sơ mi nữ phom rộng dài tay, chất liệu Đũi tơ mềm mịn, sơ mi nữ kiểu tà lệch NeSa Shop SMH.31",123000,229000,46,5.0,8,49,OEM,Root,ao-so-mi-nu-phom-rong-dai-tay-chat-lieu-dui-to-mem-min-so-mi-nu-kieu-ta-lech-nesa-shop-smh-31-p146635396
272929127,"Nồi cơm điện tử Toshiba RC-10NMFVN(WT) - 1.0L - Xuất xứ Thái Lan - Lòng nồi dày 4mm, 2 lớp chống dính trong và ngoài - Chế độ nấu tự động đa dạng - Hàng chính hãng, bảo hành 12 tháng, chất lượng Nhật Bản",2269000,2590000,12,5.0,1,2,Toshiba,Điện Gia Dụng,noi-com-dien-tu-toshiba-rc-10nmfvn-wt-1-0l-xuat-xu-thai-lan-long-noi-day-4mm-2-lop-chong-dinh-trong-va-ngoai-che-do-nau-tu-dong-da-dang-hang-chinh-hang-bao-hanh-12-thang-cha-t-luo-ng-nha-t-ba-n-p272929127
275599902,"Đầu đọc thẻ nhớ SD, TF đa năng 3in1 Type c, L, USB dùng cho điện thoại, laptop, máy ảnh - Hàng nhập khẩu",185000,185000,0,4.7,7,45,Imice,Đầu Đọc Thẻ Nhớ,dau-doc-the-nho-sd-tf-da-nang-3in1-type-c-l-usb-dung-cho-dien-thoai-laptop-may-anh-hang-nhap-khau-p275599902
275613236,Sách 25 Độ Âm,118000,158000,25,4.8,92,780,No Brand,Tiểu Thuyết Phương Đông,sach-25-do-am-p275613236
195545304,Sách Khéo Ăn Nói Sẽ Có Được Thiên Hạ,93600,130000,28,4.8,156,4715,No Brand,Kỹ Năng Giao Tiếp,sach-kheo-an-noi-se-co-duoc-thien-ha-p195545304
166088569,COMBO 6 Hộp Nước dừa đóng hộp Cocoxim Sen dung tích 1000ml/Hộp,295800,295800,0,5.0,1,7,Cocoxim,Bách Hóa Online,combo-6-hop-nuoc-dua-dong-hop-cocoxim-sen-dung-tich-1000ml-hop-p166088569
63859261,BẾP GAS ĐÔI ZENNE KGS 204 NHẬP KHẨU MALAYSIA – MẶT BẾP INOX - NGỌN LỬA MẠNH VÀ HỘI TỤ - TIẾT KIỆM GAS,1665000,1734000,4,0.0,0,1,Zenne,Điện Gia Dụng,bep-gas-doi-zenne-kgs-205-hang-nhap-khau-p63859261
